trade_date,ticker,cumulative_return
2024-07-18,AMZN,0.078318
2024-07-19,AMZN,0.074679
2024-07-22,AMZN,0.071276
2024-07-23,AMZN,0.093928
2024-07-24,AMZN,0.061182
2024-07-25,AMZN,0.055432
2024-07-26,AMZN,0.070984
2024-07-29,AMZN,0.075092
2024-07-30,AMZN,0.066348
2024-07-31,AMZN,0.097274
2024-08-01,AMZN,0.080197
2024-08-02,AMZN,-0.014695
2024-08-05,AMZN,-0.055069
2024-08-06,AMZN,-0.04973
2024-08-07,AMZN,-0.044801
2024-08-08,AMZN,-0.02702
2024-08-09,AMZN,-0.020329
2024-08-12,AMZN,-0.021151
2024-08-13,AMZN,-0.001022
2024-08-14,AMZN,-0.001786
2024-08-15,AMZN,0.042169
2024-08-16,AMZN,0.039059
2024-08-19,AMZN,0.045866
2024-08-20,AMZN,0.049739
2024-08-21,AMZN,0.056957
2024-08-22,AMZN,0.0336
2024-08-23,AMZN,0.038941
2024-08-26,AMZN,0.029903
2024-08-27,AMZN,0.015936
2024-08-28,AMZN,0.002322
2024-08-29,AMZN,0.010068
2024-08-30,AMZN,0.047508
2024-09-03,AMZN,0.034304
2024-09-04,AMZN,0.017169
2024-09-05,AMZN,0.043929
2024-09-06,AMZN,0.005784
2024-09-09,AMZN,0.029317
2024-09-10,AMZN,0.05367
2024-09-11,AMZN,0.082836
2024-09-12,AMZN,0.097389
2024-09-13,AMZN,0.094397
2024-09-16,AMZN,0.085007
2024-09-17,AMZN,0.096685
2024-09-18,AMZN,0.094044
2024-09-19,AMZN,0.114231
2024-09-20,AMZN,0.124383
2024-09-23,AMZN,0.137763
2024-09-24,AMZN,0.138233
2024-09-25,AMZN,0.129841
2024-09-26,AMZN,0.121801
2024-09-27,AMZN,0.10308
2024-09-30,AMZN,0.093456
2024-10-01,AMZN,0.086414
2024-10-02,AMZN,0.084242
2024-10-03,AMZN,0.067811
2024-10-04,AMZN,0.094511
2024-10-07,AMZN,0.061003
2024-10-08,AMZN,0.07227
2024-10-09,AMZN,0.086647
2024-10-10,AMZN,0.095332
2024-10-11,AMZN,0.108066
2024-10-14,AMZN,0.100555
2024-10-15,AMZN,0.101435
2024-10-16,AMZN,0.096741
2024-10-17,AMZN,0.100496
2024-10-18,AMZN,0.109064
2024-10-21,AMZN,0.109533
2024-10-22,AMZN,0.11323
2024-10-23,AMZN,0.083946
2024-10-24,AMZN,0.093746
2024-10-25,AMZN,0.102256
2024-10-28,AMZN,0.105541
2024-10-29,AMZN,0.11986
2024-10-30,AMZN,0.131011
2024-10-31,AMZN,0.093864
2024-11-01,AMZN,0.161526
2024-11-04,AMZN,0.148909
2024-11-05,AMZN,0.17074
2024-11-06,AMZN,0.215281
2024-11-07,AMZN,0.232651
2024-11-08,AMZN,0.221676
2024-11-11,AMZN,0.213812
2024-11-12,AMZN,0.22596
2024-11-13,AMZN,0.256417
2024-11-14,AMZN,0.241042
2024-11-15,AMZN,0.188989
2024-11-18,AMZN,0.183649
2024-11-19,AMZN,0.200726
2024-11-20,AMZN,0.190574
2024-11-21,AMZN,0.164165
2024-11-22,AMZN,0.156772
2024-11-25,AMZN,0.182182
2024-11-26,AMZN,0.219797
2024-11-27,AMZN,0.207357
2024-11-29,AMZN,0.219974
2024-12-02,AMZN,0.236522
2024-12-03,AMZN,0.252543
2024-12-04,AMZN,0.280242
2024-12-05,AMZN,0.294267
2024-12-06,AMZN,0.332293
2024-12-09,AMZN,0.326778
2024-12-10,AMZN,0.320616
2024-12-11,AMZN,0.351249
2024-12-12,AMZN,0.34368
2024-12-13,AMZN,0.334818
2024-12-16,AMZN,0.366918
2024-12-17,AMZN,0.356472
2024-12-18,AMZN,0.294092
2024-12-19,AMZN,0.310347
2024-12-20,AMZN,0.319912
2024-12-23,AMZN,0.320733
2024-12-24,AMZN,0.344148
2024-12-26,AMZN,0.332411
2024-12-27,AMZN,0.313046
2024-12-30,AMZN,0.298668
2024-12-31,AMZN,0.287459
2025-01-02,AMZN,0.29233
2025-01-03,AMZN,0.315627
2025-01-06,AMZN,0.335697
2025-01-07,AMZN,0.303421
2025-01-08,AMZN,0.303538
2025-01-10,AMZN,0.284818
2025-01-13,AMZN,0.282002
2025-01-14,AMZN,0.277894
2025-01-15,AMZN,0.310698
2025-01-16,AMZN,0.294912
2025-01-17,AMZN,0.325896
2025-01-21,AMZN,0.353889
2025-01-22,AMZN,0.379122
2025-01-23,AMZN,0.381529
2025-01-24,AMZN,0.378184
2025-01-27,AMZN,0.381529
2025-01-28,AMZN,0.397549
2025-01-29,AMZN,0.391212
2025-01-30,AMZN,0.376952
2025-01-31,AMZN,0.394791
2025-02-03,AMZN,0.393265
2025-02-04,AMZN,0.420494
2025-02-05,AMZN,0.385929
2025-02-06,AMZN,0.401539
2025-02-07,AMZN,0.344733
2025-02-10,AMZN,0.368148
2025-02-11,AMZN,0.365918
2025-02-12,AMZN,0.343441
2025-02-13,AMZN,0.351892
2025-02-14,AMZN,0.341974
2025-02-18,AMZN,0.330061
2025-02-19,AMZN,0.329944
2025-02-20,AMZN,0.307938
2025-02-21,AMZN,0.270968
2025-02-24,AMZN,0.248257
2025-02-25,AMZN,0.248785
2025-02-26,AMZN,0.257881
2025-02-27,AMZN,0.22496
2025-02-28,AMZN,0.245734
2025-03-03,AMZN,0.20313
2025-03-04,AMZN,0.19597
2025-03-05,AMZN,0.22273
2025-03-06,AMZN,0.177778
2025-03-07,AMZN,0.169269
2025-03-10,AMZN,0.141629
2025-03-11,AMZN,0.153659
2025-03-12,AMZN,0.167156
2025-03-13,AMZN,0.137813
2025-03-14,AMZN,0.161639
2025-03-17,AMZN,0.148671
2025-03-18,AMZN,0.131535
2025-03-19,AMZN,0.147496
2025-03-20,AMZN,0.144034
2025-03-21,AMZN,0.151428
2025-03-24,AMZN,0.1928
2025-03-25,AMZN,0.207178
2025-03-26,AMZN,0.180302
2025-03-27,AMZN,0.181652
2025-03-28,AMZN,0.130949
2025-03-31,AMZN,0.116513
2025-04-01,AMZN,0.127722
2025-04-02,AMZN,0.150256
2025-04-03,AMZN,0.046973
2025-04-04,AMZN,0.003488
2025-04-07,AMZN,0.028487
2025-04-08,AMZN,0.001492
2025-04-09,AMZN,0.121441
2025-04-10,AMZN,0.063461
2025-04-11,AMZN,0.084881
2025-04-14,AMZN,0.068743
2025-04-15,AMZN,0.053896
2025-04-16,AMZN,0.023028
2025-04-17,AMZN,0.012935
2025-04-21,AMZN,-0.018108
2025-04-22,AMZN,0.016281
2025-04-23,AMZN,0.059824
2025-04-24,AMZN,0.094682
2025-04-25,AMZN,0.109059
2025-04-28,AMZN,0.101489
2025-04-29,AMZN,0.099669
2025-04-30,AMZN,0.082241
2025-05-01,AMZN,0.11616
2025-05-02,AMZN,0.114869
2025-05-05,AMZN,0.093567
2025-05-06,AMZN,0.085703
2025-05-07,AMZN,0.107416
2025-05-08,AMZN,0.127192
2025-05-09,AMZN,0.132943
2025-05-12,AMZN,0.224372
2025-05-13,AMZN,0.240393
2025-05-14,AMZN,0.23382
2025-05-15,AMZN,0.204008
2025-05-16,AMZN,0.206473
2025-05-19,AMZN,0.209819
2025-05-20,AMZN,0.197553
2025-05-21,AMZN,0.180242
2025-05-22,AMZN,0.191861
2025-05-23,AMZN,0.179479
2025-05-27,AMZN,0.208996
2025-05-28,AMZN,0.201368
2025-05-29,AMZN,0.207119
2025-05-30,AMZN,0.20307
2025-06-02,AMZN,0.212694
2025-06-03,AMZN,0.207178
2025-06-04,AMZN,0.216098
2025-06-05,AMZN,0.220088
2025-06-06,AMZN,0.253302
2025-06-09,AMZN,0.273314
2025-06-10,AMZN,0.27701
2025-06-11,AMZN,0.25113
2025-06-12,AMZN,0.251365
2025-06-13,AMZN,0.244676
2025-06-16,AMZN,0.268149
2025-06-17,AMZN,0.260638
2025-06-18,AMZN,0.24714
2025-06-20,AMZN,0.230533
2025-06-23,AMZN,0.223374
2025-06-24,AMZN,0.248607
2025-06-25,AMZN,0.24403
2025-06-26,AMZN,0.274134
2025-06-27,AMZN,0.310401
2025-06-30,AMZN,0.287456
2025-07-01,AMZN,0.293735
2025-07-02,AMZN,0.290567
2025-07-03,AMZN,0.311047
2025-07-07,AMZN,0.311399
2025-07-08,AMZN,0.28728
2025-07-09,AMZN,0.305942
2025-07-10,AMZN,0.304299
2025-07-11,AMZN,0.320496
2025-07-14,AMZN,0.324428
2025-07-15,AMZN,0.328301
2025-07-16,AMZN,0.309756
2025-07-17,AMZN,0.313806
2025-07-18,AMZN,0.32701
2025-07-21,AMZN,0.345612
2025-07-22,AMZN,0.334872
2025-07-23,AMZN,0.339685
2025-07-24,AMZN,0.362806
2025-07-25,AMZN,0.35817
2025-07-28,AMZN,0.366092
2025-07-29,AMZN,0.355647
2025-07-30,AMZN,0.350835
2025-07-31,AMZN,0.373838
2025-08-01,AMZN,0.260227
2025-08-04,AMZN,0.242036
2025-08-05,AMZN,0.254359
2025-08-06,AMZN,0.304592
2025-08-07,AMZN,0.309405
2025-08-08,AMZN,0.306823
2025-08-11,AMZN,0.298666
2025-08-12,AMZN,0.299663
2025-08-13,AMZN,0.317796
2025-08-14,AMZN,0.35547
2025-08-15,AMZN,0.355763
2025-08-18,AMZN,0.358463
2025-08-19,AMZN,0.338041
2025-08-20,AMZN,0.313394
2025-08-21,AMZN,0.302478
2025-08-22,AMZN,0.342911
2025-08-25,AMZN,0.33763
2025-08-26,AMZN,0.342148
2025-08-27,AMZN,0.344555
2025-08-28,AMZN,0.359108
2025-08-29,AMZN,0.343851
2025-09-02,AMZN,0.322372
2025-09-03,AMZN,0.326187
2025-09-04,AMZN,0.383051
2025-09-05,AMZN,0.363393
2025-09-08,AMZN,0.383991
2025-09-09,AMZN,0.398074
2025-09-10,AMZN,0.351655
2025-09-11,AMZN,0.349425
2025-09-12,AMZN,0.338862
2025-09-15,AMZN,0.358111
2025-09-16,AMZN,0.373486
2025-09-17,AMZN,0.359226
2025-09-18,AMZN,0.356937
2025-09-19,AMZN,0.358404
2025-09-22,AMZN,0.335811
2025-09-23,AMZN,0.295203
2025-09-24,AMZN,0.292269
2025-09-25,AMZN,0.28018
2025-09-26,AMZN,0.289745
2025-09-29,AMZN,0.303771
2025-09-30,AMZN,0.288513
2025-10-01,AMZN,0.294734
2025-10-02,AMZN,0.30518
2025-10-03,AMZN,0.288162
2025-10-06,AMZN,0.296318
2025-10-07,AMZN,0.301483
2025-10-08,AMZN,0.32167
2025-10-09,AMZN,0.336458
2025-10-10,AMZN,0.269736
2025-10-13,AMZN,0.291448
2025-10-14,AMZN,0.269853
2025-10-15,AMZN,0.265041
2025-10-16,AMZN,0.258586
2025-10-17,AMZN,0.250193
2025-10-20,AMZN,0.27038
2025-10-21,AMZN,0.302949
2025-10-22,AMZN,0.279006
2025-10-23,AMZN,0.297433
2025-10-24,AMZN,0.315742
2025-10-27,AMZN,0.331939
2025-10-28,AMZN,0.345318
2025-10-29,AMZN,0.35148
2025-10-30,AMZN,0.307819
2025-10-31,AMZN,0.433167
2025-11-03,AMZN,0.490559
2025-11-04,AMZN,0.463096
2025-11-05,AMZN,0.46826
2025-11-06,AMZN,0.426243
2025-11-07,AMZN,0.434283
2025-11-10,AMZN,0.457698
2025-11-11,AMZN,0.461805
2025-11-12,AMZN,0.43305
2025-11-13,AMZN,0.394202
2025-11-14,AMZN,0.377243
2025-11-17,AMZN,0.366562
2025-11-18,AMZN,0.306
2025-11-19,AMZN,0.306822
2025-11-20,AMZN,0.274252
2025-11-21,AMZN,0.295084
2025-11-24,AMZN,0.327889
2025-11-25,AMZN,0.347782
2025-11-26,AMZN,0.344789
2025-11-28,AMZN,0.368614
2025-12-01,AMZN,0.372487
2025-12-02,AMZN,0.375657
2025-12-03,AMZN,0.363686
2025-12-04,AMZN,0.344496
2025-12-05,AMZN,0.34696
2025-12-08,AMZN,0.331467
2025-12-09,AMZN,0.337512
2025-12-10,AMZN,0.360164
2025-12-11,AMZN,0.351361
2025-12-12,AMZN,0.32736
2025-12-15,AMZN,0.30594
2025-12-16,AMZN,0.306058
2025-12-17,AMZN,0.298488
2025-12-18,AMZN,0.330705
2025-12-19,AMZN,0.334167
2025-12-22,AMZN,0.340505
2025-12-23,AMZN,0.362276
2025-12-24,AMZN,0.363684
2025-12-26,AMZN,0.364505
2025-12-29,AMZN,0.361865
2025-12-30,AMZN,0.364564
2025-12-31,AMZN,0.354529
2026-01-02,AMZN,0.329178
2026-01-05,AMZN,0.367673
2026-01-06,AMZN,0.413857
2026-01-07,AMZN,0.417554
2026-01-08,AMZN,0.445311
2026-01-09,AMZN,0.451708
2026-01-12,AMZN,0.446367
2026-01-13,AMZN,0.423657
2026-01-14,AMZN,0.38874
2026-01-15,AMZN,0.397718
2026-01-16,AMZN,0.403235
2026-01-20,AMZN,0.355584
2026-01-21,AMZN,0.357403
2026-01-22,AMZN,0.375184
2026-01-23,AMZN,0.403469
2026-01-26,AMZN,0.399126
2026-01-27,AMZN,0.435862
2026-01-28,AMZN,0.426062
2026-01-29,AMZN,0.418551
2026-01-30,AMZN,0.40429
2026-02-02,AMZN,0.425769
2026-02-03,AMZN,0.4003
2026-02-04,AMZN,0.367262
2026-02-05,AMZN,0.306818
2026-02-06,AMZN,0.234227
2026-02-09,AMZN,0.224838
2026-02-10,AMZN,0.21451
2026-02-11,AMZN,0.197609
2026-02-12,AMZN,0.171319
2026-02-13,AMZN,0.166566
2026-02-17,AMZN,0.180415
2026-02-18,AMZN,0.201776
2026-02-19,AMZN,0.202187
2026-02-20,AMZN,0.232995
2026-02-23,AMZN,0.204592
2026-02-24,AMZN,0.223899
2026-02-25,AMZN,0.236105
2026-02-26,AMZN,0.220143
2026-02-27,AMZN,0.23235
2026-03-02,AMZN,0.222901
2026-03-03,AMZN,0.224897
2026-03-04,AMZN,0.272372
2026-03-05,AMZN,0.284813
2026-03-06,AMZN,0.251187
2026-03-09,AMZN,0.25283
2026-03-10,AMZN,0.25776
2026-03-11,AMZN,0.247901
2026-03-12,AMZN,0.229592
2026-03-13,AMZN,0.218677
2026-03-16,AMZN,0.242561
2026-03-17,AMZN,0.262865
2026-03-18,AMZN,0.231587
2026-03-19,AMZN,0.225073
2026-03-20,AMZN,0.205179
2026-03-23,AMZN,0.23317
2026-03-24,AMZN,0.216152
2026-03-25,AMZN,0.242384
2026-03-26,AMZN,0.217912
2026-03-27,AMZN,0.169793
2026-03-30,AMZN,0.179241
2026-03-31,AMZN,0.222197
2026-04-01,AMZN,0.235694
2026-04-02,AMZN,0.231
2026-04-06,AMZN,0.248722
2026-04-07,AMZN,0.254473
2026-04-08,AMZN,0.298368
2026-04-09,AMZN,0.371135
2026-04-10,AMZN,0.398892
2022-01-04,GOOGL,-0.004083
2022-01-05,GOOGL,-0.049772
2022-01-06,GOOGL,-0.049962
2022-01-07,GOOGL,-0.055
2022-01-10,GOOGL,-0.043602
2022-01-11,GOOGL,-0.036246
2022-01-12,GOOGL,-0.02456
2022-01-13,GOOGL,-0.044171
2022-01-14,GOOGL,-0.038009
2022-01-18,GOOGL,-0.062027
2022-01-19,GOOGL,-0.068107
2022-01-20,GOOGL,-0.080584
2022-01-21,GOOGL,-0.100971
2022-01-24,GOOGL,-0.097851
2022-01-25,GOOGL,-0.124535
2022-01-26,GOOGL,-0.108687
2022-01-27,GOOGL,-0.110259
2022-01-28,GOOGL,-0.080285
2022-01-31,GOOGL,-0.066818
2022-02-01,GOOGL,-0.050676
2022-02-02,GOOGL,0.020749
2022-02-03,GOOGL,-0.013114
2022-02-04,GOOGL,-0.011715
2022-02-07,GOOGL,-0.039936
2022-02-08,GOOGL,-0.038571
2022-02-09,GOOGL,-0.023446
2022-02-10,GOOGL,-0.043944
2022-02-11,GOOGL,-0.073859
2022-02-14,GOOGL,-0.065283
2022-02-15,GOOGL,-0.057817
2022-02-16,GOOGL,-0.050027
2022-02-17,GOOGL,-0.085885
2022-02-18,GOOGL,-0.100617
2022-02-22,GOOGL,-0.104682
2022-02-23,GOOGL,-0.120031
2022-02-24,GOOGL,-0.084836
2022-02-25,GOOGL,-0.072639
2022-02-28,GOOGL,-0.068517
2022-03-01,GOOGL,-0.075383
2022-03-02,GOOGL,-0.071866
2022-03-03,GOOGL,-0.076501
2022-03-04,GOOGL,-0.090247
2022-03-07,GOOGL,-0.128373
2022-03-08,GOOGL,-0.123367
2022-03-09,GOOGL,-0.079809
2022-03-10,GOOGL,-0.08664
2022-03-11,GOOGL,-0.10429
2022-03-14,GOOGL,-0.131322
2022-03-15,GOOGL,-0.108928
2022-03-16,GOOGL,-0.080771
2022-03-17,GOOGL,-0.076919
2022-03-18,GOOGL,-0.061149
2022-03-21,GOOGL,-0.061315
2022-03-22,GOOGL,-0.035336
2022-03-23,GOOGL,-0.04632
2022-03-24,GOOGL,-0.023584
2022-03-25,GOOGL,-0.022887
2022-03-28,GOOGL,-0.024387
2022-03-29,GOOGL,-0.017145
2022-03-30,GOOGL,-0.021056
2022-03-31,GOOGL,-0.040857
2022-04-01,GOOGL,-0.033388
2022-04-04,GOOGL,-0.013931
2022-04-05,GOOGL,-0.03035
2022-04-06,GOOGL,-0.058235
2022-04-07,GOOGL,-0.062783
2022-04-08,GOOGL,-0.080723
2022-04-11,GOOGL,-0.11151
2022-04-12,GOOGL,-0.119159
2022-04-13,GOOGL,-0.104127
2022-04-14,GOOGL,-0.125949
2022-04-18,GOOGL,-0.119422
2022-04-19,GOOGL,-0.103334
2022-04-20,GOOGL,-0.116914
2022-04-21,GOOGL,-0.13916
2022-04-22,GOOGL,-0.17488
2022-04-25,GOOGL,-0.151165
2022-04-26,GOOGL,-0.181677
2022-04-27,GOOGL,-0.211717
2022-04-28,GOOGL,-0.182557
2022-04-29,GOOGL,-0.212993
2022-05-02,GOOGL,-0.195934
2022-05-03,GOOGL,-0.190754
2022-05-04,GOOGL,-0.156773
2022-05-05,GOOGL,-0.196468
2022-05-06,GOOGL,-0.201703
2022-05-09,GOOGL,-0.224018
2022-05-10,GOOGL,-0.211025
2022-05-11,GOOGL,-0.216491
2022-05-12,GOOGL,-0.221722
2022-05-13,GOOGL,-0.199607
2022-05-16,GOOGL,-0.21068
2022-05-17,GOOGL,-0.196693
2022-05-18,GOOGL,-0.228237
2022-05-19,GOOGL,-0.238689
2022-05-20,GOOGL,-0.248868
2022-05-23,GOOGL,-0.231075
2022-05-24,GOOGL,-0.269132
2022-05-25,GOOGL,-0.27027
2022-05-26,GOOGL,-0.256562
2022-05-27,GOOGL,-0.225361
2022-05-31,GOOGL,-0.215392
2022-06-01,GOOGL,-0.214496
2022-06-02,GOOGL,-0.188766
2022-06-03,GOOGL,-0.210019
2022-06-06,GOOGL,-0.194298
2022-06-07,GOOGL,-0.192029
2022-06-08,GOOGL,-0.191722
2022-06-09,GOOGL,-0.207988
2022-06-10,GOOGL,-0.233327
2022-06-13,GOOGL,-0.266218
2022-06-14,GOOGL,-0.263991
2022-06-15,GOOGL,-0.242963
2022-06-16,GOOGL,-0.268695
2022-06-17,GOOGL,-0.26104
2022-06-21,GOOGL,-0.230689
2022-06-22,GOOGL,-0.231079
2022-06-23,GOOGL,-0.225876
2022-06-24,GOOGL,-0.186336
2022-06-27,GOOGL,-0.201106
2022-06-28,GOOGL,-0.227494
2022-06-29,GOOGL,-0.229604
2022-06-30,GOOGL,-0.248491
2022-07-01,GOOGL,-0.250046
2022-07-05,GOOGL,-0.218835
2022-07-06,GOOGL,-0.209807
2022-07-07,GOOGL,-0.180764
2022-07-08,GOOGL,-0.176829
2022-07-11,GOOGL,-0.202189
2022-07-12,GOOGL,-0.21361
2022-07-13,GOOGL,-0.232004
2022-07-14,GOOGL,-0.238804
2022-07-15,GOOGL,-0.22908
2022-07-18,GOOGL,-0.248029
2022-07-19,GOOGL,-0.215062
2022-07-20,GOOGL,-0.214441
2022-07-21,GOOGL,-0.211407
2022-07-22,GOOGL,-0.255823
2022-07-25,GOOGL,-0.258512
2022-07-26,GOOGL,-0.275686
2022-07-27,GOOGL,-0.220234
2022-07-28,GOOGL,-0.212234
2022-07-29,GOOGL,-0.19775
2022-08-01,GOOGL,-0.207819
2022-08-02,GOOGL,-0.205957
2022-08-03,GOOGL,-0.185611
2022-08-04,GOOGL,-0.184852
2022-08-05,GOOGL,-0.189818
2022-08-08,GOOGL,-0.19099
2022-08-09,GOOGL,-0.195612
2022-08-10,GOOGL,-0.174438
2022-08-11,GOOGL,-0.18037
2022-08-12,GOOGL,-0.160782
2022-08-15,GOOGL,-0.158024
2022-08-16,GOOGL,-0.160645
2022-08-17,GOOGL,-0.175474
2022-08-18,GOOGL,-0.171198
2022-08-19,GOOGL,-0.191612
2022-08-22,GOOGL,-0.212096
2022-08-23,GOOGL,-0.214716
2022-08-24,GOOGL,-0.215889
2022-08-25,GOOGL,-0.195474
2022-08-26,GOOGL,-0.238994
2022-08-29,GOOGL,-0.245339
2022-08-30,GOOGL,-0.24865
2022-08-31,GOOGL,-0.253615
2022-09-01,GOOGL,-0.243132
2022-09-02,GOOGL,-0.256167
2022-09-06,GOOGL,-0.263339
2022-09-07,GOOGL,-0.245132
2022-09-08,GOOGL,-0.252511
2022-09-09,GOOGL,-0.236855
2022-09-12,GOOGL,-0.235407
2022-09-13,GOOGL,-0.280513
2022-09-14,GOOGL,-0.275823
2022-09-15,GOOGL,-0.290238
2022-09-16,GOOGL,-0.290996
2022-09-19,GOOGL,-0.289134
2022-09-20,GOOGL,-0.302445
2022-09-21,GOOGL,-0.315273
2022-09-22,GOOGL,-0.309342
2022-09-23,GOOGL,-0.318997
2022-09-26,GOOGL,-0.322928
2022-09-27,GOOGL,-0.327549
2022-09-28,GOOGL,-0.309962
2022-09-29,GOOGL,-0.328101
2022-09-30,GOOGL,-0.340308
2022-10-03,GOOGL,-0.319686
2022-10-04,GOOGL,-0.298995
2022-10-05,GOOGL,-0.300443
2022-10-06,GOOGL,-0.300512
2022-10-07,GOOGL,-0.31941
2022-10-10,GOOGL,-0.325065
2022-10-11,GOOGL,-0.329755
2022-10-12,GOOGL,-0.327134
2022-10-13,GOOGL,-0.316789
2022-10-14,GOOGL,-0.334031
2022-10-17,GOOGL,-0.310513
2022-10-18,GOOGL,-0.304995
2022-10-19,GOOGL,-0.312858
2022-10-20,GOOGL,-0.310513
2022-10-21,GOOGL,-0.302512
2022-10-24,GOOGL,-0.292925
2022-10-25,GOOGL,-0.279407
2022-10-26,GOOGL,-0.345273
2022-10-27,GOOGL,-0.363964
2022-10-28,GOOGL,-0.335894
2022-10-31,GOOGL,-0.34817
2022-11-01,GOOGL,-0.376034
2022-11-02,GOOGL,-0.400173
2022-11-03,GOOGL,-0.424589
2022-11-04,GOOGL,-0.402863
2022-11-07,GOOGL,-0.389691
2022-11-08,GOOGL,-0.386862
2022-11-09,GOOGL,-0.39776
2022-11-10,GOOGL,-0.352102
2022-11-11,GOOGL,-0.335066
2022-11-14,GOOGL,-0.339964
2022-11-15,GOOGL,-0.321065
2022-11-16,GOOGL,-0.318238
2022-11-17,GOOGL,-0.321617
2022-11-18,GOOGL,-0.328031
2022-11-21,GOOGL,-0.340653
2022-11-22,GOOGL,-0.330652
2022-11-23,GOOGL,-0.320928
2022-11-25,GOOGL,-0.327824
2022-11-28,GOOGL,-0.337549
2022-11-29,GOOGL,-0.34348
2022-11-30,GOOGL,-0.303478
2022-12-01,GOOGL,-0.303478
2022-12-02,GOOGL,-0.307271
2022-12-05,GOOGL,-0.313893
2022-12-06,GOOGL,-0.331135
2022-12-07,GOOGL,-0.345204
2022-12-08,GOOGL,-0.353688
2022-12-09,GOOGL,-0.359757
2022-12-12,GOOGL,-0.356447
2022-12-13,GOOGL,-0.340445
2022-12-14,GOOGL,-0.344308
2022-12-15,GOOGL,-0.373344
2022-12-16,GOOGL,-0.377482
2022-12-19,GOOGL,-0.390035
2022-12-20,GOOGL,-0.386034
2022-12-21,GOOGL,-0.382171
2022-12-22,GOOGL,-0.394724
2022-12-23,GOOGL,-0.384585
2022-12-27,GOOGL,-0.397276
2022-12-28,GOOGL,-0.406724
2022-12-29,GOOGL,-0.389965
2022-12-30,GOOGL,-0.391482
2023-01-03,GOOGL,-0.385344
2023-01-04,GOOGL,-0.392517
2023-01-05,GOOGL,-0.405483
2023-01-06,GOOGL,-0.39762
2023-01-09,GOOGL,-0.39293
2023-01-10,GOOGL,-0.390172
2023-01-11,GOOGL,-0.368791
2023-01-12,GOOGL,-0.371481
2023-01-13,GOOGL,-0.364653
2023-01-17,GOOGL,-0.370377
2023-01-18,GOOGL,-0.371549
2023-01-19,GOOGL,-0.358238
2023-01-20,GOOGL,-0.323961
2023-01-23,GOOGL,-0.311753
2023-01-24,GOOGL,-0.326168
2023-01-25,GOOGL,-0.343272
2023-01-26,GOOGL,-0.327409
2023-01-27,GOOGL,-0.31465
2023-01-30,GOOGL,-0.331409
2023-01-31,GOOGL,-0.318305
2023-02-01,GOOGL,-0.307339
2023-02-02,GOOGL,-0.256923
2023-02-03,GOOGL,-0.277337
2023-02-06,GOOGL,-0.290303
2023-02-07,GOOGL,-0.257612
2023-02-08,GOOGL,-0.314649
2023-02-09,GOOGL,-0.34472
2023-02-10,GOOGL,-0.347754
2023-02-13,GOOGL,-0.347479
2023-02-14,GOOGL,-0.346996
2023-02-15,GOOGL,-0.331409
2023-02-16,GOOGL,-0.341272
2023-02-17,GOOGL,-0.349272
2023-02-21,GOOGL,-0.366928
2023-02-22,GOOGL,-0.367894
2023-02-23,GOOGL,-0.373136
2023-02-24,GOOGL,-0.385274
2023-02-27,GOOGL,-0.380171
2023-02-28,GOOGL,-0.37886
2023-03-01,GOOGL,-0.376791
2023-03-02,GOOGL,-0.36548
2023-03-03,GOOGL,-0.3541
2023-03-06,GOOGL,-0.343892
2023-03-07,GOOGL,-0.352651
2023-03-08,GOOGL,-0.349961
2023-03-09,GOOGL,-0.363273
2023-03-10,GOOGL,-0.374928
2023-03-13,GOOGL,-0.371617
2023-03-14,GOOGL,-0.351892
2023-03-15,GOOGL,-0.337132
2023-03-16,GOOGL,-0.308096
2023-03-17,GOOGL,-0.29913
2023-03-20,GOOGL,-0.301889
2023-03-21,GOOGL,-0.276371
2023-03-22,GOOGL,-0.28706
2023-03-23,GOOGL,-0.27168
2023-03-24,GOOGL,-0.272784
2023-03-27,GOOGL,-0.293337
2023-03-28,GOOGL,-0.3032
2023-03-29,GOOGL,-0.300716
2023-03-30,GOOGL,-0.304165
2023-03-31,GOOGL,-0.284577
2023-04-03,GOOGL,-0.280233
2023-04-04,GOOGL,-0.27775
2023-04-05,GOOGL,-0.279474
2023-04-06,GOOGL,-0.25223
2023-04-10,GOOGL,-0.265887
2023-04-11,GOOGL,-0.273405
2023-04-12,GOOGL,-0.278302
2023-04-13,GOOGL,-0.259059
2023-04-14,GOOGL,-0.249127
2023-04-17,GOOGL,-0.269129
2023-04-18,GOOGL,-0.279267
2023-04-19,GOOGL,-0.281474
2023-04-20,GOOGL,-0.273818
2023-04-21,GOOGL,-0.27299
2023-04-24,GOOGL,-0.269128
2023-04-25,GOOGL,-0.283749
2023-04-26,GOOGL,-0.284715
2023-04-27,GOOGL,-0.257955
2023-04-28,GOOGL,-0.259679
2023-05-01,GOOGL,-0.260644
2023-05-02,GOOGL,-0.273611
2023-05-03,GOOGL,-0.27299
2023-05-04,GOOGL,-0.277956
2023-05-05,GOOGL,-0.271886
2023-05-08,GOOGL,-0.256712
2023-05-09,GOOGL,-0.25961
2023-05-10,GOOGL,-0.229263
2023-05-11,GOOGL,-0.19602
2023-05-12,GOOGL,-0.189537
2023-05-15,GOOGL,-0.196434
2023-05-16,GOOGL,-0.175743
2023-05-17,GOOGL,-0.166569
2023-05-18,GOOGL,-0.152844
2023-05-19,GOOGL,-0.153327
2023-05-22,GOOGL,-0.137534
